age,gender,total_sleep_hours,sleep_quality,exercise_mins_day,caffeine_intake_mg,screen_time_before_bed_mins,work_hours_hrs_day,productivity_score,mood_score,stress_level,exercise_cat
30,Male,5.66,6,78,182,97,5.217466505572571,4,2,10,high
58,Other,8.08,9,39,45,57,9.303297462192717,5,9,9,medium
33,Other,8.71,5,51,194,123,9.939426429824485,6,6,2,medium
48,Male,5.2,10,52,84,1,4.077448682237196,3,5,9,medium
52,Male,8.25,1,79,277,141,11.312513156259651,7,5,3,high
22,Male,9.19,2,2,294,91,10.830554174906323,10,8,2,low
56,Other,9.1,1,37,56,160,10.982784575791666,5,4,1,medium
29,Female,9.23,7,32,47,32,8.607778007761311,5,10,5,medium
27,Female,8.02,9,17,207,18,10.057294790576773,6,6,10,low
27,Female,5.5,10,48,181,60,8.746834607189442,2,2,8,medium
31,Female,4.57,10,35,285,115,9.618734634341086,10,10,7,medium
59,Other,7.93,10,49,147,27,7.338954255663734,8,9,7,medium
26,Female,6.75,2,57,187,147,6.7413898177365805,2,10,9,medium
48,Female,6.46,10,87,252,172,11.71150431548832,2,9,4,high
22,Female,7.47,3,58,192,115,4.452060694867924,1,6,6,medium
49,Female,8,1,49,110,95,5.008488334699182,6,6,3,medium
21,Male,6.07,3,7,256,7,4.43362130803514,9,4,7,low
54,Other,7.97,3,52,153,117,5.057433806082682,10,10,5,medium
56,Other,5,9,8,65,52,9.885706803858175,4,5,9,low
45,Other,8.13,6,35,187,140,4.297476093866082,4,1,5,medium
46,Female,5.21,4,56,237,37,6.254876862228215,10,2,1,medium
22,Female,8.84,3,66,209,118,4.168192694983335,7,1,1,high
51,Female,9.38,4,12,217,12,5.9992755948004834,5,7,9,low
46,Male,5.73,9,27,277,84,7.7530264934183,3,3,10,low
19,Male,5.22,5,8,70,16,7.879587517937814,6,7,3,low
47,Female,6.29,10,11,232,86,9.222896518243296,1,4,10,low
40,Male,7.89,6,73,1,47,7.965050735227841,1,6,4,high
46,Female,5.43,6,52,69,8,8.140914326063532,7,5,10,medium
18,Female,5.38,5,76,244,176,5.516953289583332,9,2,7,high
43,Male,5.78,4,22,103,87,4.699215087143618,3,2,6,low
58,Other,9.02,7,70,177,81,7.299662774838663,5,2,1,high
51,Female,7.61,6,50,190,167,9.531555419322492,10,2,8,medium
31,Other,6,9,6,38,114,9.167202199532843,7,9,6,low
25,Male,7.61,1,18,285,8,6.968460236618483,10,1,3,low
35,Male,7.99,1,12,268,41,10.792012408602556,5,10,5,low
40,Male,5.65,10,30,134,6,10.251145841793903,8,4,7,low
25,Female,6.12,6,70,69,90,5.2619249264340615,6,6,3,high
32,Other,6.6,1,18,131,81,6.075477807562301,8,7,10,low
39,Other,5.68,5,40,44,83,11.977650645982862,5,9,2,medium
47,Female,5.19,6,47,277,29,8.741804397791508,10,4,7,medium
56,Other,8.76,4,11,52,16,5.418037419018348,8,8,5,low
40,Male,5.02,4,79,49,147,8.026213759090105,5,10,10,high
38,Other,7.71,7,83,211,31,8.095016868362535,8,1,10,high
51,Female,7.87,2,49,23,173,11.265380650694294,2,6,10,medium
30,Male,7.49,4,62,9,153,7.409317263294546,6,2,4,high
25,Other,8.43,1,65,102,154,5.720103770676,3,4,3,high
33,Female,7.9,4,55,103,150,5.44487690005646,7,5,8,medium
44,Male,8.72,3,7,225,126,7.836923789870992,2,4,1,low
39,Male,4.62,9,24,19,72,7.809903066811122,2,5,8,low
29,Female,4.56,6,79,250,98,8.534702650683734,9,1,4,high
58,Other,6.18,9,10,130,47,8.64843775148504,7,6,3,low
59,Male,7.61,8,66,257,43,11.251871443969687,8,2,4,high
58,Female,5.49,4,57,137,62,8.88683210465562,3,9,5,medium
29,Female,6.44,8,83,161,145,4.852746068033754,3,10,3,high
54,Female,7.47,8,42,177,97,6.761890462454032,8,5,5,medium
29,Male,7.23,1,12,180,169,6.9493710680105725,2,3,1,low
29,Other,5.82,7,58,7,50,9.65747141849966,10,6,6,medium
34,Male,5.85,10,69,78,167,9.764931707774414,6,6,1,high
55,Other,7.4,3,89,147,109,6.937084466429706,6,7,5,high
56,Male,5.23,8,84,79,150,5.685445296032365,5,4,3,high
49,Male,4.92,6,36,113,119,11.549503461985896,1,2,1,medium
52,Female,9.48,7,8,55,55,9.073299874571347,8,4,4,low
35,Male,7.9,8,83,196,44,9.89606014449348,4,4,7,high
26,Female,7.14,5,59,132,26,6.658201065018876,3,3,4,medium
56,Other,4.94,9,54,129,75,5.918586548600273,7,5,7,medium
52,Male,6.97,4,70,213,81,10.183878036567611,6,7,8,high
47,Other,6.75,10,7,229,19,6.405057476835736,3,4,2,low
41,Female,7.64,4,77,149,131,8.369872511627104,2,10,2,high
59,Female,9.08,5,54,265,70,11.953094508653257,7,8,1,medium
45,Other,4.91,7,46,153,117,6.179400711627404,8,5,3,medium
52,Male,6.83,4,52,158,95,6.159347991302613,4,6,3,medium
49,Other,7.02,3,73,91,154,7.020618786531672,8,3,2,high
34,Female,5.83,8,29,242,51,6.330507129241077,5,5,4,low
47,Female,8.91,4,11,84,48,4.0761598310094485,3,5,10,low
47,Male,5.21,3,5,297,143,8.895433295321826,6,8,4,low
28,Male,6.67,5,29,10,152,11.786832902343916,9,3,7,low
30,Other,5.7,3,15,177,13,9.108044207162145,7,3,6,low
46,Male,6.73,4,19,36,101,7.804909690013462,5,6,6,low
51,Other,5.32,5,51,1,44,8.89313867068778,10,1,5,medium
45,Other,6.13,4,46,108,17,5.582565514096906,8,4,2,medium
57,Female,6.59,5,5,169,29,10.417560567674586,5,3,3,low
21,Male,6.27,7,26,139,151,10.48267894184454,1,10,8,low
58,Other,4.64,7,40,145,163,7.314006846560797,5,5,3,medium
46,Other,7.02,6,37,259,173,7.784380035692364,10,6,6,medium
26,Female,6,8,50,41,166,7.638515770390068,3,4,2,medium
32,Male,6.8,10,43,246,79,6.159362283719227,8,4,8,medium
40,Male,5.4,2,79,201,116,5.349683654055589,9,10,9,high
59,Other,6.07,2,89,138,176,7.708613017909376,9,2,9,high
57,Other,8.05,6,65,170,132,7.336882731724872,10,3,3,high
41,Male,5.6,6,50,253,106,8.556501925319331,2,3,4,medium
29,Other,5.55,2,74,119,133,8.045164728172004,7,1,4,high
27,Male,6.77,6,57,184,130,7.916317482018426,6,2,9,medium
30,Female,9.48,7,60,134,171,7.020368436873018,7,10,10,medium
22,Female,5.18,2,18,168,13,6.183677509251285,10,8,8,low
55,Other,5.76,9,17,48,153,7.44196797230997,6,1,4,low
57,Female,9.05,7,63,140,21,7.622180566090361,1,1,1,high
42,Female,5.3,6,56,97,61,7.0775525843725475,7,3,2,medium
19,Male,9.46,4,4,128,149,9.746299905295276,8,1,2,low
35,Male,5.88,7,89,279,168,6.203251040477968,7,2,8,high
20,Male,8.78,10,29,26,131,10.608697276512228,2,6,10,low
53,Female,8.86,6,78,220,88,7.017473155385203,3,2,10,high
56,Other,8.18,2,73,29,107,9.830223514313978,6,8,1,high
38,Other,7.66,10,86,102,38,9.590321690278218,6,4,9,high
40,Other,5.13,9,63,187,152,6.612901442094354,3,6,6,high
52,Male,5.59,8,66,12,49,8.612658956045141,9,2,8,high
40,Male,5.56,7,73,82,23,5.26263217959312,1,8,10,high
34,Other,5.65,8,5,101,172,4.899744311233717,2,7,6,low
25,Female,5.44,7,8,155,61,11.66807302842787,3,7,8,low
36,Male,6.64,2,34,76,102,11.937492828632331,3,1,2,medium
59,Female,6.69,4,82,84,125,8.897001137496776,1,4,6,high
18,Other,6.38,10,48,168,158,6.564084265054409,10,9,3,medium
56,Other,4.73,6,51,3,0,9.849096995204956,2,3,1,medium
21,Male,6.33,1,50,29,38,5.696313336934294,1,9,1,medium
19,Male,9.06,4,60,107,98,11.22203736666335,7,2,8,medium
39,Male,5.55,1,59,22,168,11.252978920294357,4,3,7,medium
47,Male,8.35,6,68,245,57,11.91389462218167,5,2,4,high
57,Male,6.7,5,49,49,15,8.83559650271011,2,6,2,medium
51,Female,4.54,6,55,254,155,10.32160659230848,2,4,1,medium
56,Other,7.08,7,72,244,89,4.344804275666649,6,10,9,high
28,Other,7.85,4,2,231,26,5.49647776450244,10,6,5,low
30,Other,8.09,6,83,27,22,10.69934087072775,3,6,10,high
32,Female,6.88,2,30,279,34,8.588298393300839,9,8,6,low
57,Other,5.46,6,20,21,124,11.804960925726911,7,5,6,low
55,Other,7.25,6,9,241,119,10.402548548794002,9,5,9,low
54,Other,8.07,6,7,42,137,6.322475054736005,4,8,5,low
23,Male,6.73,4,24,12,166,10.60809080399697,6,2,4,low
53,Other,5.33,3,6,7,43,11.189497818219252,8,9,1,low
35,Female,8.73,1,44,88,2,10.137666507403765,1,6,6,medium
53,Male,8.1,7,40,184,155,9.800833353714156,5,4,7,medium
24,Female,8.32,8,58,19,81,8.208988894230217,4,3,7,medium
44,Other,5.04,8,10,106,11,6.068931916471461,3,2,3,low
25,Other,7.47,6,25,80,156,5.305020219634781,6,2,5,low
43,Female,6.92,10,32,194,175,7.365446216612086,1,4,1,medium
23,Other,8,10,23,117,60,8.706505517914913,7,2,3,low
42,Male,8.45,9,74,252,56,8.645654960056333,6,5,1,high
45,Male,4.66,7,57,125,25,11.689790208299804,1,9,5,medium
58,Other,7.25,7,34,45,56,6.3925047857334425,2,5,1,medium
43,Female,8.25,9,56,139,158,7.913299503199518,6,2,6,medium
54,Female,9.02,5,68,211,70,6.79336878425087,1,7,3,high
23,Other,5.37,4,4,194,178,11.116153169353977,5,1,9,low
40,Other,6.47,7,25,259,106,6.379401722903093,2,10,3,low
43,Female,5.11,6,34,233,52,6.97241493634922,4,10,4,medium
55,Other,5.92,1,50,144,163,6.257887537878478,9,6,8,medium
37,Other,5.59,1,80,297,117,8.737577333002314,2,5,1,high
39,Other,5.93,7,60,286,26,11.428939775915534,9,10,10,medium
53,Other,5.31,10,9,6,80,7.042546737219339,5,5,7,low
51,Female,7.22,1,44,16,163,8.090983294433528,7,2,2,medium
59,Male,5.43,8,54,55,78,5.5003383200400355,3,8,9,medium
25,Male,7.54,10,8,30,95,6.470274452222181,5,5,6,low
59,Other,6.98,3,0,123,116,11.036619792274616,9,1,6,low
57,Other,5.23,10,10,190,55,11.138834967521078,7,10,8,low
44,Male,9.38,8,5,5,126,6.112200471196775,3,3,2,low
22,Other,4.55,6,86,79,43,5.985383358466995,4,5,1,high
33,Female,6.27,8,2,32,153,5.906101200530021,6,3,9,low
43,Male,8.56,1,7,127,130,8.546720306608329,6,4,9,low
29,Other,8,5,16,106,80,8.416806755281842,5,10,2,low
52,Female,5.14,6,75,4,25,4.295341144618744,3,7,1,high
55,Male,6.98,2,9,223,59,4.45265727180201,1,9,8,low
54,Other,8.76,8,44,281,158,5.669340885389931,10,1,7,medium
21,Male,9.47,5,51,39,170,5.749314515064691,1,3,7,medium
54,Female,6.25,7,24,88,130,7.856145262897488,1,4,5,low
24,Male,9.07,2,42,75,77,8.634865851458613,10,8,8,medium
26,Female,4.83,9,59,288,161,9.85266169487068,1,10,7,medium
38,Male,7.53,2,29,280,120,5.7948500587734815,10,8,2,low
58,Other,9.03,2,68,59,77,7.747560503094156,9,3,1,high
57,Female,4.79,7,33,120,169,10.808411090307317,5,1,6,medium
43,Female,7.71,3,3,252,135,7.502312669098132,8,8,1,low
50,Other,8.81,4,23,120,94,8.892031545437177,3,4,3,low
29,Male,5.08,10,15,91,8,5.616368998367208,8,9,10,low
40,Other,5.58,5,3,230,161,9.51777908517327,10,3,3,low
52,Male,8.27,3,36,11,15,4.004179074691201,10,2,1,medium
49,Female,5.42,3,0,18,32,10.22718230729346,8,3,3,low
54,Male,8.07,7,25,256,80,11.110531684246649,9,7,4,low
22,Other,8,1,79,56,123,11.196953537468673,6,6,6,high
18,Male,5.7,1,7,13,23,9.602670995671485,9,9,6,low
40,Male,5.53,8,22,171,37,8.647239542403273,10,8,5,low
20,Male,7.47,8,87,4,143,6.937273223094547,3,2,9,high
38,Other,6.93,6,67,205,74,7.3488971303164,3,8,6,high
55,Male,6.46,10,41,266,10,5.879155249025515,6,4,10,medium
29,Other,9.06,9,54,105,105,4.296227643285774,10,5,9,medium
24,Female,7.43,3,70,252,93,7.969905433735516,5,2,10,high
40,Female,5.08,5,14,146,103,6.359409171376728,4,5,10,low
35,Other,6.41,4,40,274,6,7.986767737530907,10,7,2,medium
28,Other,7.48,2,17,206,54,6.872682164736181,5,2,10,low
33,Female,6,6,21,211,171,6.844069659446612,6,4,5,low
48,Other,8.27,6,10,78,37,4.563656438607017,2,5,1,low
52,Other,5.23,3,28,21,1,11.614010041422688,4,6,2,low
52,Male,6.03,6,51,173,131,10.843063831485583,10,8,2,medium
55,Female,6.57,2,74,203,1,8.853933212450759,2,6,6,high
45,Female,7.08,10,49,49,82,7.853702031022034,6,5,10,medium
47,Other,8.61,10,40,198,80,7.168983039959345,7,2,3,medium
23,Female,8.98,3,34,57,35,11.950616577830992,8,3,9,medium
41,Female,7.32,5,47,66,168,5.673403337862567,3,7,7,medium
37,Female,6.23,5,45,185,66,8.543377429150055,10,7,1,medium
39,Female,6.43,1,19,143,33,7.8909278217030865,8,6,4,low
40,Other,6.27,5,79,37,175,4.352280078519781,6,8,5,high
40,Male,5.18,10,78,4,126,9.159884294723057,6,8,10,high
28,Male,5.79,9,71,121,176,11.633169581092517,7,5,6,high
42,Male,7.31,9,65,259,147,5.496457447653519,5,6,4,high
54,Male,8.26,1,58,250,142,8.444316374324401,4,7,4,medium
31,Female,5.75,3,50,2,45,4.617351149054068,10,2,5,medium
52,Female,6.89,3,19,284,127,8.992639695922808,1,1,6,low
30,Male,6.5,8,75,168,48,9.166396835419606,4,10,8,high
50,Female,7.94,1,70,258,35,6.049766369422711,9,4,8,high
29,Other,9.42,2,17,232,92,5.148878596845298,4,6,10,low
21,Female,7.45,8,68,138,28,5.305681579507048,7,1,3,high
36,Other,6.77,5,77,275,95,9.62647221474022,9,6,5,high
34,Male,4.8,2,48,36,57,7.394966494093333,4,7,4,medium
35,Male,5.88,4,87,171,174,10.073825706589332,6,7,5,high
56,Female,9.26,3,18,149,162,5.889628216245379,2,5,10,low
52,Other,7.9,2,61,147,178,6.623014467742708,3,6,1,high
50,Male,8.65,2,79,298,169,7.351747581129177,7,1,10,high
58,Other,6.28,3,52,38,52,9.451100564905149,3,6,6,medium
33,Male,6.57,5,45,249,153,9.99552677431952,4,10,7,medium
43,Other,8.25,9,57,0,81,9.28008071429904,8,6,8,medium
52,Other,6.04,6,17,122,97,5.463139878858918,7,6,5,low
57,Male,4.83,8,27,14,127,6.34750659831246,2,8,1,low
38,Male,5.28,6,76,222,179,4.281611649521878,7,1,10,high
47,Female,5.64,1,79,283,16,4.4625216015162135,1,3,2,high
52,Other,7,7,10,153,128,5.016188581577096,5,10,5,low
34,Other,5.52,8,30,86,125,7.345529694284387,8,6,4,low
41,Female,7.22,6,30,247,86,10.260056141487222,7,1,8,low
24,Other,7.17,5,3,58,93,7.350974713788503,3,8,5,low
18,Female,6.18,5,14,0,14,9.86273665240513,6,7,7,low
39,Other,9.45,10,59,65,173,9.471706358584726,6,6,3,medium
59,Male,7.07,9,18,208,7,6.069097342944749,7,3,2,low
45,Male,6.91,9,75,188,1,10.0410124452874,4,2,1,high
51,Female,8.18,7,24,139,114,4.587762337633673,9,1,8,low
20,Female,6.08,5,52,69,178,10.326514915341626,6,3,8,medium
24,Other,7.94,6,47,68,120,6.535234958595747,2,7,9,medium
45,Male,8.24,10,23,226,168,4.906096410150144,4,4,1,low
38,Male,6.52,2,23,135,77,5.866049081719865,4,6,6,low
39,Male,7.98,3,46,279,133,8.648755529510028,9,9,10,medium
20,Male,7.71,1,4,115,159,7.602596705173273,5,8,6,low
58,Male,6.19,7,48,129,164,4.918761217651102,6,6,6,medium
20,Female,8.2,4,4,138,57,9.951891439201876,8,6,8,low
25,Female,6.25,3,15,291,43,5.950132573565413,10,1,1,low
19,Male,4.94,10,11,56,85,10.366301063857811,3,7,9,low
41,Other,8.13,7,83,121,92,10.340750194546816,2,1,3,high
59,Female,5.21,8,25,292,179,7.131664991692277,2,4,8,low
51,Female,8.58,3,65,180,92,6.351155198654739,2,2,8,high
31,Male,6.06,4,68,61,83,5.293855493412384,7,7,1,high
37,Female,9.15,3,39,257,130,6.195930983191288,3,4,6,medium
44,Male,5.88,8,9,134,115,6.690206096598796,10,7,6,low
35,Other,4.7,4,26,167,73,5.683125921737848,5,4,4,low
53,Other,4.87,5,81,262,157,5.8120843397559865,9,6,1,high
54,Other,9.15,2,2,36,29,5.205946076844049,1,4,6,low
41,Male,6.88,2,9,48,120,5.47107514149463,6,10,9,low
52,Other,6.71,4,50,256,10,7.0451684938524375,7,8,2,medium
50,Other,7.17,6,69,9,4,5.830051475906817,9,7,1,high
42,Other,8.33,9,42,109,143,6.0591041126710765,5,5,10,medium
50,Other,7.47,3,52,119,73,5.109238336089391,4,1,5,medium
55,Male,8.76,3,65,149,166,11.43592489671801,2,5,10,high
34,Other,4.56,3,27,52,51,6.062817779023026,9,9,5,low
38,Female,7.79,5,10,284,110,11.109532529280532,5,4,5,low
49,Male,6.41,1,3,174,157,5.852062521357909,1,7,5,low
24,Other,4.54,4,40,148,31,7.873064099309928,8,7,3,medium
18,Other,5.31,1,32,263,44,8.529246254445173,8,2,5,medium
35,Male,5.63,1,17,190,4,11.92087131002546,2,9,2,low
34,Female,5.94,8,51,76,68,4.173609152755314,4,2,6,medium
46,Male,9.38,7,3,63,73,9.4107870521652,7,7,10,low
37,Female,7.44,7,41,43,173,10.999031701794294,1,9,10,medium
53,Other,6.22,6,49,27,106,5.712459104021916,10,3,2,medium
59,Other,5.48,10,10,16,113,4.32776227473211,6,1,4,low
26,Female,7.23,2,60,20,13,10.348703070853496,5,6,9,medium
57,Female,4.7,5,0,154,178,4.668015295545051,6,3,7,low
41,Female,8.55,10,10,279,23,7.285228779333325,8,1,3,low
40,Other,5.82,4,20,264,48,8.444779623279747,5,7,8,low
23,Male,5.6,5,85,98,62,8.873181905474022,9,3,8,high
38,Female,6.72,8,7,72,77,5.026656404784714,4,3,7,low
32,Other,4.77,5,42,27,118,4.81295128473421,9,7,3,medium
58,Male,9.37,1,8,178,13,5.814040131437825,2,8,3,low
41,Female,5.72,10,75,118,61,4.699752149822441,2,9,8,high
45,Male,7.35,10,78,84,68,8.81838151630637,7,2,10,high
44,Other,7.61,3,35,67,171,6.51758465981811,7,8,4,medium
56,Female,8.4,6,54,289,45,6.7921679652393525,4,6,4,medium
39,Other,4.83,5,58,96,85,5.684652175313467,8,10,9,medium
42,Female,6.08,1,64,215,97,5.912670905570511,3,4,9,high
55,Male,6.3,6,10,164,25,9.329219166619264,10,5,9,low
52,Other,8.28,9,85,216,177,5.8897610146516355,9,10,4,high
38,Female,7.84,4,80,227,126,7.120301183418321,10,3,5,high
27,Other,6.41,4,60,26,34,5.252478198944029,10,4,4,medium
23,Female,4.83,7,43,153,42,8.322918980591414,7,1,2,medium
43,Other,6.01,3,6,143,51,5.605460343208685,8,4,7,low
42,Other,6.92,7,9,177,111,9.638390358478752,6,6,7,low
39,Female,8.78,7,86,132,134,10.922163782553174,6,6,2,high
20,Female,6.64,7,0,99,116,11.798402289441851,5,1,5,low
27,Male,9.31,5,75,275,114,9.901662506583666,6,8,10,high
18,Other,8.24,1,13,13,43,10.161157552570304,8,2,1,low
51,Other,5.56,7,61,127,69,9.523686203665472,7,9,7,high
26,Male,5.58,6,61,141,176,4.325566840808524,8,8,9,high
33,Female,8.94,2,37,151,67,5.660465350259909,3,6,1,medium
52,Male,6.23,8,10,187,87,4.418009256980965,10,8,8,low
32,Female,8.98,10,31,254,16,11.834901761514352,6,10,6,medium
18,Male,7.18,7,0,173,108,9.057921469648768,6,2,2,low
26,Female,7.03,10,11,115,157,5.242304499799089,4,4,9,low
34,Male,8.48,1,17,103,111,9.54724910217228,3,4,10,low
24,Male,8.74,8,75,240,92,11.215049402440885,8,2,9,high
49,Other,4.51,8,22,179,12,11.574431793759423,5,10,7,low
44,Other,7.45,9,43,35,96,9.54105789314455,7,4,7,medium
48,Male,7.34,2,45,20,97,10.419037034375055,4,5,7,medium
27,Other,6.19,10,83,254,161,9.11594140004384,4,2,9,high
59,Other,9.44,5,47,240,75,5.396794646549537,4,1,2,medium
50,Female,8.23,1,75,162,104,10.283545831482067,6,3,6,high
56,Male,7.72,3,31,103,64,6.825020221447059,2,7,3,medium
47,Other,8.29,5,70,221,12,7.824246206198466,5,6,5,high
46,Other,5.14,1,33,51,157,6.5891533448795645,1,5,4,medium
36,Female,7.57,4,73,60,168,6.749851341661833,2,6,4,high
57,Male,9.02,1,50,189,4,8.202830719464895,1,8,9,medium
34,Male,4.56,4,36,37,77,10.629579351147168,9,1,9,medium
32,Female,5.83,2,6,251,88,8.634597260457706,8,8,4,low
30,Female,8.79,7,27,21,83,10.703255615667834,6,10,5,low
33,Female,9.15,10,82,55,74,10.281952419724954,5,5,3,high
49,Other,7.07,10,33,160,137,9.353756846522778,10,10,9,medium
20,Male,7.09,1,37,111,51,11.972412674017118,10,1,7,medium
36,Female,7.45,8,22,108,91,7.042522969981147,7,5,10,low
39,Other,8.54,10,25,252,150,4.881459070501894,2,9,9,low
21,Other,8.44,2,85,214,87,8.175485342328825,1,9,3,high
18,Female,5.36,6,41,271,66,10.652021753941572,3,6,6,medium
44,Female,6.84,2,19,203,71,5.9305902144224865,8,4,3,low
40,Female,6.88,3,22,86,148,7.303841163771571,2,7,8,low
30,Other,8.52,10,34,20,64,10.389414930482884,10,10,3,medium
25,Female,5.74,2,83,119,2,6.538789969678651,2,1,6,high
27,Female,8.11,3,37,38,152,8.57451465277872,3,5,3,medium
35,Male,8.04,10,40,144,108,11.91080065206618,4,2,4,medium
43,Male,6.2,6,48,71,1,7.456521119238904,8,4,5,medium
49,Female,5.43,8,41,16,47,4.251515383796376,2,4,9,medium
40,Female,7.74,8,27,150,62,10.785323147835951,2,1,4,low
46,Female,8.65,8,78,39,11,6.513558027591401,1,4,5,high
55,Female,4.56,2,38,75,25,4.360283978452149,5,1,9,medium
48,Other,5.68,1,4,287,88,8.018602439420576,10,8,9,low
38,Other,5.99,8,3,156,139,10.834749208535744,4,3,3,low
48,Female,7.99,4,41,174,73,4.096741558448065,2,10,5,medium
58,Male,4.63,4,63,4,145,4.552807022283153,9,10,4,high
40,Male,7.16,10,4,248,94,10.599573662969515,3,3,7,low
33,Female,7.49,9,8,215,32,6.810027049622733,8,2,4,low
42,Female,6.16,1,86,238,115,9.131942236597697,8,2,8,high
18,Male,6.76,5,47,182,110,11.60868640972144,6,10,3,medium
20,Female,5.91,1,64,187,116,5.180614252040056,7,6,8,high
43,Female,7.56,2,72,90,172,5.794523799786683,6,2,9,high
51,Other,4.74,1,20,294,140,9.33365627787824,7,3,7,low
37,Other,6.26,8,3,81,83,11.108037539131235,5,2,7,low
26,Male,7.89,9,35,110,170,7.559583826175907,9,8,8,medium
56,Male,5.61,3,38,277,100,5.974961972249121,4,3,3,medium
20,Female,6.84,5,3,77,171,7.884200214482807,4,9,10,low
34,Male,7.15,6,30,182,0,5.8071157542191,5,5,3,low
23,Other,7.39,5,12,128,145,4.852236929669174,5,8,4,low
38,Female,5.09,10,72,182,2,10.072869952802431,8,9,10,high
20,Other,7.82,7,29,298,132,10.106158684807632,4,5,3,low
21,Other,4.79,7,43,40,69,7.179535418057373,2,9,5,medium
36,Male,9.37,2,69,139,125,11.025517895930111,5,8,8,high
26,Female,9.05,1,51,33,21,8.172822286600468,8,6,9,medium
19,Female,5.7,6,28,74,133,11.518698250059847,3,9,10,low
55,Other,7.74,3,65,78,37,11.450890148618544,3,6,9,high
36,Male,4.98,10,21,151,25,8.071394682629293,2,7,1,low
20,Other,4.52,2,39,202,18,5.487192209886868,9,10,2,medium
35,Other,7.5,7,58,125,6,9.631581412982104,2,3,10,medium
24,Male,4.53,6,11,276,147,6.1692778642208115,3,7,5,low
28,Male,8.43,4,10,285,56,10.542306158242804,9,4,7,low
30,Female,5.29,6,16,1,19,4.813883956235696,2,7,6,low
50,Female,8.13,7,35,109,120,10.19923061803524,10,2,2,medium
59,Male,5.78,9,50,23,45,8.802014565292545,3,3,4,medium
48,Other,8.86,2,64,275,69,4.600080942243501,1,3,7,high
33,Female,5.55,6,83,78,152,9.34040517245711,1,5,5,high
52,Female,8.02,7,52,88,18,8.890462123140717,6,8,9,medium
27,Other,5.2,3,54,273,20,11.381431069081428,5,3,9,medium
57,Female,7.07,5,73,85,49,11.350848871405995,3,1,8,high
39,Male,7.31,3,16,238,33,4.607927966452927,8,1,1,low
18,Other,5.53,3,59,128,131,4.490380058273967,5,3,10,medium
44,Male,8.99,2,41,49,56,6.989196720558575,5,9,10,medium
46,Male,7.77,5,43,142,66,11.073903570672256,9,10,4,medium
52,Female,5.91,10,43,0,67,11.16473694801073,1,10,3,medium
37,Other,6.99,10,13,115,138,4.497890622350422,8,8,6,low
38,Female,8.13,4,88,14,44,11.489731985757988,2,9,5,high
30,Male,9.11,9,33,256,167,7.874508788131882,2,3,5,medium
45,Male,8.73,7,25,68,89,7.9868462510161775,3,2,10,low
19,Female,8.86,7,24,160,26,7.389873577454562,6,8,8,low
50,Male,9.34,1,28,185,10,11.328092377496358,2,3,5,low
50,Female,5.97,10,23,237,60,7.913299785934616,2,10,5,low
52,Other,6.6,5,43,278,102,8.74166194640308,2,10,4,medium
27,Female,5.39,4,7,260,19,10.173779244944887,10,4,3,low
27,Female,5.53,4,31,193,59,11.846023603234542,7,3,1,medium
31,Other,6.56,9,88,24,141,7.527427754637186,6,6,4,high
56,Male,4.7,10,58,216,68,4.073744716004458,7,5,8,medium
47,Other,8.6,10,31,23,49,8.003220260461363,1,6,6,medium
22,Other,8.16,5,41,12,118,5.947849638705294,5,4,2,medium
52,Female,5.22,2,42,123,19,9.533174364469122,10,8,8,medium
48,Other,4.76,3,87,98,65,11.425712829309802,9,9,9,high
33,Female,7.33,10,0,209,104,9.151321668598367,5,5,3,low
43,Female,9.36,10,40,279,132,5.061144192212812,6,10,6,medium
21,Other,6.76,3,81,155,94,9.252378513886338,1,5,5,high
38,Male,4.98,2,77,260,17,10.71367051703113,3,6,5,high
51,Male,8.02,3,11,15,156,5.4351541848949,10,10,2,low
30,Male,7.56,3,24,286,129,9.248635511752203,9,4,4,low
